d;DolarOficial;DolarBlue
2013-04-04;5.13;8.32
2013-04-05;5.14;8.4
2013-04-08;5.13;8.33
2013-04-09;5.14;8.37
2013-04-10;5.14;8.39
2013-04-11;5.14;8.44
2013-04-12;5.15;8.43
2013-04-15;5.15;8.42
2013-04-16;5.16;8.52
2013-04-17;5.16;8.7
2013-04-18;5.16;8.66
2013-04-19;5.16;8.63
2013-04-22;5.17;8.67
2013-04-23;5.17;8.86
2013-04-24;5.17;8.94
2013-04-25;5.18;9.2
2013-04-26;5.18;9.34
2013-04-29;5.18;9.3
2013-04-30;5.18;9.4
2013-05-02;5.19;9.63
2013-05-03;5.2;9.88
2013-05-06;5.21;9.87
2013-05-07;5.21;10.08
2013-05-08;5.21;10.45
2013-05-09;5.22;10.03
2013-05-10;5.23;10.03
2013-05-13;5.23;10.03
2013-05-14;5.24;9.2
2013-05-15;5.24;9.05
2013-05-16;5.23;8.95
2013-05-17;5.23;8.95
2013-05-20;5.24;8.9
2013-05-21;5.25;8.58
2013-05-22;5.25;8.43
2013-05-23;5.26;8.8
2013-05-24;5.27;8.95
2013-05-27;5.27;8.93
2013-05-28;5.27;8.88
2013-05-29;5.27;8.88
2013-05-30;5.28;8.87
2013-05-31;5.28;8.8
2013-06-03;5.29;8.6
2013-06-04;5.29;8.5
2013-06-05;5.29;8.55
2013-06-06;5.3;8.57
2013-06-07;5.3;8.57
2013-06-10;5.31;8.57
2013-06-11;5.31;8.57
2013-06-12;5.32;8.57
2013-06-13;5.33;8.57
2013-06-14;5.33;8.57
2013-06-17;5.34;8.57
2013-06-18;5.34;8.57
2013-06-19;5.35;8.57
2013-06-24;5.36;8.05
2013-06-25;5.36;8.13
2013-06-26;5.37;8.13
2013-06-27;5.38;8.13
2013-06-28;5.39;8.13
2013-07-01;5.39;7.98
2013-07-02;5.39;7.93
2013-07-03;5.4;7.95
2013-07-04;5.41;7.95
2013-07-05;5.4;7.97
2013-07-08;5.41;7.98
2013-07-10;5.41;8.09
2013-07-11;5.42;8.2
2013-07-12;5.42;8.35
2013-07-15;5.43;8.58
2013-07-16;5.43;8.75
2013-07-17;5.44;8.85
2013-07-18;5.45;8.85
2013-07-19;5.46;8.85
2013-07-22;5.46;8.85
2013-07-23;5.46;8.59
2013-07-24;5.46;8.65
2013-07-25;5.47;8.66
2013-07-26;5.48;8.66
2013-07-29;5.49;8.66
2013-07-30;5.5;8.63
2013-07-31;5.51;8.64
2013-08-01;5.51;8.74
2013-08-02;5.52;8.76
2013-08-05;5.52;8.72
2013-08-06;5.53;8.73
2013-08-07;5.53;8.84
2013-08-08;5.54;8.97
2013-08-09;5.54;8.82
2013-08-12;5.55;8.74
2013-08-13;5.56;8.79
2013-08-14;5.57;8.94
2013-08-15;5.57;8.95
2013-08-16;5.59;8.95
2013-08-20;5.6;8.97
2013-08-21;5.6;9.04
2013-08-22;5.61;9.15
2013-08-23;5.62;9.19
2013-08-26;5.63;9.28
2013-08-27;5.64;9.52
2013-08-28;5.65;9.5
2013-08-29;5.66;9.5
2013-08-30;5.67;9.3
2013-09-02;5.68;9.25
2013-09-03;5.69;9.25
2013-09-04;5.7;9.25
2013-09-05;5.71;9.27
2013-09-06;5.7;9.26
2013-09-09;5.7;9.25
2013-09-10;5.71;9.21
2013-09-11;5.72;9.25
2013-09-12;5.72;9.27
2013-09-13;5.72;9.3
2013-09-16;5.73;9.31
2013-09-17;5.74;9.33
2013-09-18;5.75;9.38
2013-09-19;5.76;9.4
2013-09-20;5.76;9.41
2013-09-23;5.77;9.42
2013-09-24;5.77;9.46
2013-09-25;5.77;9.56
2013-09-26;5.78;9.55
2013-09-27;5.79;9.54
2013-09-30;5.79;9.48
2013-10-01;5.8;9.53
2013-10-02;5.8;9.58
2013-10-03;5.81;9.6
2013-10-04;5.81;9.55
2013-10-07;5.82;9.55
2013-10-08;5.82;9.64
2013-10-09;5.82;9.72
2013-10-10;5.83;9.79
2013-10-11;5.83;9.72
2013-10-15;5.84;9.6
2013-10-16;5.84;9.76
2013-10-17;5.85;9.85
2013-10-18;5.85;9.88
2013-10-21;5.86;9.89
2013-10-22;5.86;10.08
2013-10-23;5.86;10.1
2013-10-24;5.87;10.1
2013-10-25;5.88;10.1
2013-10-28;5.89;9.75
2013-10-29;5.89;9.92
2013-10-30;5.9;9.93
2013-10-31;5.91;9.92
2013-11-01;5.92;9.93
2013-11-04;5.94;9.88
2013-11-05;5.95;9.83
2013-11-07;5.94;9.79
2013-11-08;5.96;9.8
2013-11-11;5.97;9.79
2013-11-12;5.97;9.8
2013-11-13;5.98;9.9
2013-11-14;5.99;9.99
2013-11-15;5.99;9.94
2013-11-18;6.0;9.87
2013-11-19;6.02;9.92
2013-11-20;6.04;9.93
2013-11-21;6.06;9.94
2013-11-22;6.08;9.92
2013-11-26;6.09;9.81
2013-11-27;6.11;9.72
2013-11-28;6.12;9.69
2013-11-29;6.14;9.57
2013-12-02;6.15;9.22
2013-12-03;6.17;9.3
2013-12-04;6.2;9.62
2013-12-05;6.22;9.69
2013-12-06;6.24;9.5
2013-12-09;6.25;9.5
2013-12-10;6.26;9.55
2013-12-11;6.27;9.54
2013-12-12;6.28;9.55
2013-12-13;6.29;9.6
2013-12-16;6.31;9.7
2013-12-17;6.33;9.75
2013-12-18;6.36;9.8
2013-12-19;6.4;9.69
2013-12-20;6.42;9.65
2013-12-23;6.44;9.7
2013-12-26;6.47;9.96
2013-12-27;6.49;9.99
2013-12-30;6.52;10.04
2014-01-02;6.54;10.19
2014-01-03;6.56;10.29
2014-01-06;6.59;10.5
2014-01-07;6.6;10.93
2014-01-08;6.6;10.77
2014-01-09;6.63;10.8
2014-01-10;6.65;10.82
2014-01-13;6.69;10.8
2014-01-14;6.71;10.95
2014-01-15;6.74;11.25
2014-01-16;6.77;11.55
2014-01-17;6.81;11.95
2014-01-20;6.83;11.65
2014-01-21;6.88;11.85
2014-01-22;6.91;12.15
2014-01-23;7.53;13.1
2014-01-24;8.02;11.7
2014-01-27;8.01;12.15
2014-01-28;8.02;12.55
2014-01-29;8.02;12.95
2014-01-30;8.02;12.65
2014-01-31;8.02;12.65
2014-02-03;8.02;12.55
2014-02-04;8.01;12.55
2014-02-05;7.97;12.55
2014-02-06;7.91;12.43
2014-02-07;7.86;12.2
2014-02-10;7.84;11.65
2014-02-11;7.82;11.7
2014-02-12;7.82;12.15
2014-02-13;7.8;11.95
2014-02-14;7.78;11.9
2014-02-17;7.76;11.8
2014-02-18;7.76;11.8
2014-02-19;7.77;11.8
2014-02-20;7.8;11.83
2014-02-21;7.84;11.8
2014-02-24;7.86;11.7
2014-02-25;7.86;11.67
2014-02-26;7.87;11.55
2014-02-27;7.89;11.45
2014-02-28;7.88;11.25
2014-03-05;7.88;10.55
2014-03-06;7.88;11.0
2014-03-07;7.87;11.05
2014-03-10;7.87;10.95
2014-03-11;7.87;10.85
2014-03-12;7.87;10.87
2014-03-13;7.88;11.0
2014-03-14;7.9;10.95
2014-03-17;7.91;10.9
2014-03-18;7.93;10.93
2014-03-19;7.95;10.92
2014-03-20;7.96;10.95
2014-03-21;7.97;10.95
2014-03-25;8.0;10.93
2014-03-26;8.01;10.89
2014-03-27;8.01;10.87
2014-03-28;8.0;10.86
2014-03-31;8.01;10.8
2014-04-01;8.0;10.83
2014-04-03;8.0;10.69
2014-04-04;8.0;10.6
2014-04-07;8.0;10.55
2014-04-08;8.0;10.34
2014-04-09;8.0;10.37
2014-04-10;8.0;10.37
2014-04-11;8.0;10.41
2014-04-14;8.0;10.28
2014-04-15;8.0;10.4
2014-04-16;8.0;10.44
2014-04-21;8.0;10.4
2014-04-22;8.0;10.4
2014-04-23;8.0;10.54
2014-04-24;8.0;10.71
2014-04-25;8.0;10.74
2014-04-28;8.0;10.7
2014-04-29;8.0;10.57
2014-04-30;8.0;10.55
2014-05-05;8.0;10.49
2014-05-06;8.0;10.59
2014-05-07;8.0;10.71
2014-05-08;8.0;10.73
2014-05-09;8.0;10.66
2014-05-12;8.01;10.71
2014-05-13;8.02;10.81
2014-05-14;8.03;10.75
2014-05-15;8.05;10.97
2014-05-16;8.06;11.13
2014-05-19;8.06;11.31
2014-05-20;8.06;11.77
2014-05-21;8.06;12.1
2014-05-22;8.06;11.83
2014-05-23;8.07;11.37
2014-05-26;8.07;11.6
2014-05-27;8.07;11.85
2014-05-28;8.07;11.8
2014-05-29;8.08;11.75
2014-05-30;8.08;11.45
2014-06-02;8.08;11.48
2014-06-03;8.09;11.63
2014-06-04;8.1;11.64
2014-06-05;8.12;11.63
2014-06-06;8.14;11.6
2014-06-09;8.13;11.64
2014-06-10;8.13;11.68
2014-06-11;8.13;11.71
2014-06-12;8.13;11.8
2014-06-13;8.13;11.72
2014-06-16;8.14;12.0
2014-06-17;8.13;12.25
2014-06-18;8.13;12.3
2014-06-19;8.13;12.45
2014-06-23;8.13;11.9
2014-06-24;8.13;12.1
2014-06-25;8.13;12.15
2014-06-26;8.13;12.15
2014-06-27;8.13;12.18
2014-06-30;8.13;12.15
2014-07-01;8.13;12.15
2014-07-02;8.14;12.05
2014-07-03;8.14;12.05
2014-07-04;8.14;12.08
2014-07-07;8.14;12.0
2014-07-08;8.14;12.1
2014-07-10;8.15;12.0
2014-07-11;8.15;11.98
2014-07-14;8.15;12.05
2014-07-15;8.15;12.2
2014-07-16;8.15;12.25
2014-07-17;8.16;12.29
2014-07-18;8.16;12.28
2014-07-21;8.16;12.28
2014-07-22;8.16;12.45
2014-07-23;8.17;12.7
2014-07-24;8.17;12.55
2014-07-25;8.18;12.7
2014-07-28;8.18;13.0
2014-07-29;8.19;12.8
2014-07-30;8.2;12.38
2014-07-31;8.21;12.7
2014-08-01;8.22;12.8
2014-08-04;8.25;12.72
2014-08-05;8.27;12.77
2014-08-06;8.27;12.8
2014-08-07;8.27;12.84
2014-08-08;8.27;12.8
2014-08-11;8.27;12.8
2014-08-12;8.27;12.95
2014-08-13;8.27;13.15
2014-08-14;8.28;13.22
2014-08-15;8.28;13.22
2014-08-19;8.28;13.23
2014-08-20;8.3;13.55
2014-08-21;8.35;13.95
2014-08-22;8.42;13.93
2014-08-25;8.41;13.98
2014-08-26;8.41;14.2
2014-08-27;8.41;14.38
2014-08-28;8.41;14.38
2014-08-29;8.4;14.05
2014-09-01;8.41;14.2
2014-09-02;8.41;14.25
2014-09-03;8.41;14.26
2014-09-04;8.4;14.02
2014-09-05;8.41;14.05
2014-09-08;8.42;14.25
2014-09-09;8.41;14.25
2014-09-10;8.4;14.31
2014-09-11;8.4;14.32
2014-09-12;8.4;14.4
2014-09-15;8.4;14.47
2014-09-16;8.4;14.72
2014-09-17;8.41;15.1
2014-09-18;8.42;15.03
2014-09-19;8.42;15.0
2014-09-22;8.43;15.15
2014-09-23;8.43;15.45
2014-09-24;8.43;15.95
2014-09-25;8.43;15.75
2014-09-26;8.44;15.75
2014-09-29;8.46;15.6
2014-09-30;8.46;15.72
2014-10-01;8.45;15.64
2014-10-02;8.45;15.5
2014-10-03;8.46;15.3
2014-10-06;8.46;14.95
2014-10-07;8.47;14.7
2014-10-08;8.46;14.65
2014-10-09;8.47;14.83
2014-10-10;8.48;14.95
2014-10-14;8.48;14.77
2014-10-15;8.48;14.73
2014-10-16;8.48;14.65
2014-10-17;8.48;14.7
2014-10-20;8.48;14.68
2014-10-21;8.5;14.7
2014-10-22;8.49;14.69
2014-10-23;8.49;14.7
2014-10-24;8.49;14.65
2014-10-27;8.5;14.68
2014-10-28;8.5;14.62
2014-10-29;8.5;14.53
2014-10-30;8.5;14.33
2014-10-31;8.5;14.28
2014-11-03;8.51;13.9
2014-11-04;8.51;13.6
2014-11-05;8.51;13.5
2014-11-07;8.51;13.1
2014-11-10;8.51;12.65
2014-11-11;8.51;13.15
2014-11-12;8.51;13.73
2014-11-13;8.51;13.4
2014-11-14;8.51;13.38
2014-11-17;8.51;13.48
2014-11-18;8.51;13.55
2014-11-19;8.51;13.55
2014-11-20;8.51;13.5
2014-11-21;8.52;13.38
2014-11-25;8.52;13.35
2014-11-26;8.52;13.3
2014-11-27;8.53;13.2
2014-11-28;8.53;13.1
2014-12-01;8.53;12.85
2014-12-02;8.54;13.0
2014-12-03;8.54;13.05
2014-12-04;8.54;12.92
2014-12-05;8.55;12.78
2014-12-09;8.56;12.8
2014-12-10;8.55;12.78
2014-12-11;8.55;12.7
2014-12-12;8.55;12.85
2014-12-15;8.55;13.17
2014-12-16;8.55;13.15
2014-12-17;8.55;13.1
2014-12-18;8.55;13.15
2014-12-19;8.55;13.1
2014-12-22;8.55;13.18
2014-12-23;8.55;13.38
2014-12-24;8.55;
2014-12-29;8.55;13.73
2014-12-30;8.55;14.05
2015-01-02;8.55;14.0
2015-01-05;8.56;13.75
2015-01-06;8.57;13.78
2015-01-07;8.58;13.85
2015-01-08;8.59;13.77
2015-01-09;8.59;13.77
2015-01-12;8.59;13.7
2015-01-13;8.59;13.6
2015-01-14;8.6;13.62
2015-01-15;8.6;13.62
2015-01-16;8.6;13.59
2015-01-19;8.6;13.7
2015-01-20;8.61;13.65
2015-01-21;8.61;13.65
2015-01-22;8.62;13.7
2015-01-23;8.63;13.67
2015-01-26;8.63;13.66
2015-01-27;8.63;13.65
2015-01-28;8.63;13.75
2015-01-29;8.63;13.6
2015-01-30;8.64;13.6
2015-02-02;8.65;13.38
2015-02-03;8.66;13.31
2015-02-04;8.66;13.3
2015-02-05;8.66;13.25
2015-02-06;8.66;13.2
2015-02-09;8.66;13.18
2015-02-10;8.67;13.18
2015-02-11;8.68;13.15
2015-02-12;8.68;13.12
2015-02-13;8.68;13.19
2015-02-18;8.69;13.0
2015-02-19;8.69;12.85
2015-02-20;8.7;13.07
2015-02-23;8.71;13.15
2015-02-24;8.72;13.15
2015-02-25;8.72;13.18
2015-02-26;8.73;13.11
2015-02-27;8.72;13.03
2015-03-02;8.73;13.01
2015-03-03;8.74;12.93
2015-03-04;8.74;12.93
2015-03-05;8.75;12.85
2015-03-06;8.76;12.81
2015-03-09;8.76;12.76
2015-03-10;8.77;12.76
2015-03-11;8.77;12.82
2015-03-12;8.78;12.92
2015-03-13;8.78;12.96
2015-03-16;8.78;12.89
2015-03-17;8.79;12.88
2015-03-18;8.79;12.96
2015-03-19;8.79;12.86
2015-03-20;8.8;12.82
2015-03-25;8.8;12.81
2015-03-26;8.8;12.79
2015-03-27;8.81;12.78
2015-03-30;8.82;12.62
2015-03-31;8.82;12.62
2015-04-01;8.83;12.55
2015-04-06;8.83;12.49
2015-04-07;8.83;12.38
2015-04-08;8.84;12.45
2015-04-09;8.84;12.39
2015-04-10;8.85;12.4
2015-04-13;8.85;12.42
2015-04-14;8.86;12.52
2015-04-15;8.86;12.8
2015-04-16;8.87;12.72
2015-04-17;8.87;12.71
2015-04-20;8.87;12.68
2015-04-21;8.87;12.71
2015-04-22;8.88;12.79
2015-04-23;8.88;12.84
2015-04-24;8.89;12.8
2015-04-27;8.89;12.7
2015-04-28;8.9;12.73
2015-04-29;8.9;12.73
2015-04-30;8.9;12.7
2015-05-04;8.91;12.61
2015-05-05;8.91;12.58
2015-05-06;8.92;12.6
2015-05-07;8.92;12.59
2015-05-08;8.93;12.57
2015-05-11;8.93;12.52
2015-05-12;8.94;12.53
2015-05-13;8.94;12.59
2015-05-14;8.94;12.62
2015-05-15;8.95;12.65
2015-05-18;8.95;12.66
2015-05-19;8.96;12.7
2015-05-20;8.96;12.64
2015-05-21;8.97;12.64
2015-05-22;8.97;12.65
2015-05-26;8.97;12.72
2015-05-27;8.98;12.72
2015-05-28;8.98;12.7
2015-05-29;8.99;12.65
2015-06-01;9.0;12.63
2015-06-02;9.0;12.65
2015-06-03;9.01;12.66
2015-06-04;9.01;12.64
2015-06-05;9.01;12.65
2015-06-08;9.02;12.62
2015-06-09;9.02;12.62
2015-06-10;9.03;12.62
2015-06-11;9.03;12.67
2015-06-12;9.04;12.68
2015-06-15;9.04;12.68
2015-06-16;9.05;12.85
2015-06-17;9.05;12.94
2015-06-18;9.05;13.08
2015-06-19;9.06;13.02
2015-06-22;9.06;13.05
2015-06-23;9.06;13.35
2015-06-24;9.07;13.65
2015-06-25;9.07;13.52
2015-06-26;9.08;13.28
2015-06-29;9.08;13.29
2015-06-30;9.09;13.4
2015-07-01;9.09;13.61
2015-07-02;9.1;13.61
2015-07-03;9.1;13.48
2015-07-06;9.11;13.43
2015-07-07;9.11;13.59
2015-07-08;9.12;13.6
2015-07-10;9.12;13.62
2015-07-13;9.13;13.85
2015-07-14;9.13;14.0
2015-07-15;9.14;13.94
2015-07-16;9.14;14.11
2015-07-17;9.15;14.22
2015-07-20;9.15;14.55
2015-07-21;9.15;15.09
2015-07-22;9.16;14.89
2015-07-23;9.16;14.64
2015-07-24;9.17;14.49
2015-07-27;9.17;14.65
2015-07-28;9.18;14.97
2015-07-29;9.18;14.94
2015-07-30;9.18;14.91
2015-07-31;9.19;14.94
2015-08-03;9.19;14.89
2015-08-04;9.2;14.9
2015-08-05;9.2;14.95
2015-08-06;9.21;14.98
2015-08-07;9.21;14.92
2015-08-10;9.22;14.82
2015-08-11;9.22;14.83
2015-08-12;9.23;14.89
2015-08-13;9.24;14.97
2015-08-14;9.24;15.1
2015-08-18;9.25;15.05
2015-08-19;9.25;15.15
2015-08-20;9.26;15.35
2015-08-21;9.26;15.55
2015-08-24;9.27;15.84
2015-08-25;9.27;15.97
2015-08-26;9.28;15.92
2015-08-27;9.28;15.67
2015-08-28;9.29;15.53
2015-08-31;9.3;15.47
2015-09-01;9.3;15.51
2015-09-02;9.31;15.62
2015-09-03;9.32;15.66
2015-09-04;9.32;15.48
2015-09-07;9.33;15.45
2015-09-08;9.33;15.51
2015-09-09;9.34;15.55
2015-09-10;9.35;15.54
2015-09-11;9.35;15.52
2015-09-14;9.36;15.62
2015-09-15;9.36;15.68
2015-09-16;9.37;15.85
2015-09-17;9.38;15.91
2015-09-18;9.38;15.86
2015-09-21;9.39;15.9
2015-09-22;9.39;15.94
2015-09-23;9.4;15.93
2015-09-24;9.4;16.01
2015-09-25;9.41;16.06
2015-09-28;9.41;16.01
2015-09-29;9.41;16.0
2015-09-30;9.42;15.99
2015-10-01;9.43;15.88
2015-10-02;9.44;15.89
2015-10-05;9.44;15.8
2015-10-06;9.45;15.74
2015-10-07;9.45;15.75
2015-10-08;9.46;15.77
2015-10-09;9.47;15.83
2015-10-13;9.47;15.83
2015-10-14;9.48;15.82
2015-10-15;9.48;15.83
2015-10-16;9.49;15.94
2015-10-19;9.5;16.11
2015-10-20;9.5;16.03
2015-10-21;9.51;15.88
2015-10-22;9.51;16.03
2015-10-23;9.52;16.06
2015-10-26;9.53;15.81
2015-10-27;9.53;15.85
2015-10-28;9.54;15.9
2015-10-29;9.54;15.77
2015-10-30;9.55;15.75
2015-11-02;9.55;15.63
2015-11-03;9.56;15.51
2015-11-04;9.57;15.46
2015-11-05;9.58;15.14
2015-11-09;9.59;14.45
2015-11-10;9.59;14.7
2015-11-11;9.6;15.33
2015-11-12;9.61;15.27
2015-11-13;9.62;15.05
2015-11-16;9.63;15.1
2015-11-17;9.64;15.35
2015-11-18;9.65;15.41
2015-11-19;9.66;15.2
2015-11-20;9.67;15.07
2015-11-23;9.67;15.19
2015-11-24;9.67;15.24
2015-11-25;9.68;15.12
2015-11-26;9.68;14.96
2015-11-30;9.69;14.74
2015-12-01;9.7;14.49
2015-12-02;9.71;14.8
2015-12-03;9.72;14.73
2015-12-04;9.73;14.81
2015-12-09;9.74;14.73
2015-12-10;9.75;14.77
2015-12-11;9.77;14.86
2015-12-14;9.79;14.69
2015-12-15;9.81;14.54
2015-12-16;9.83;14.57
2015-12-17;13.76;14.36
2015-12-18;13.42;14.2
2015-12-21;12.81;13.9
2015-12-22;12.94;13.92
2015-12-23;13.04;14.1
2015-12-24;13.05;14.1
2015-12-28;13.06;14.32
2015-12-29;12.97;14.41
2015-12-30;12.98;14.32
2015-12-31;13.01;
2016-01-04;13.07;14.17
2016-01-05;13.46;14.29
2016-01-06;13.84;14.43
2016-01-07;13.94;14.44
2016-01-08;13.87;14.45
2016-01-11;13.87;14.44
2016-01-12;13.58;14.38
2016-01-13;13.56;14.4
2016-01-14;13.46;14.41
2016-01-15;13.44;14.38
2016-01-18;13.51;14.37
2016-01-19;13.49;14.37
2016-01-20;13.45;14.35
2016-01-21;13.55;14.36
2016-01-22;13.72;14.35
2016-01-25;13.78;14.35
2016-01-26;13.84;14.36
2016-01-27;13.89;14.37
2016-01-28;13.89;14.29
2016-01-29;13.9;14.27
2016-02-01;14.09;14.29
2016-02-02;14.14;14.17
2016-02-03;14.14;14.28
2016-02-04;14.19;14.26
2016-02-05;14.31;14.26
2016-02-10;14.47;14.25
2016-02-11;14.56;14.5
2016-02-12;14.73;14.95
2016-02-15;14.77;15.0
2016-02-16;14.85;15.08
2016-02-17;14.91;15.32
2016-02-18;15.03;15.35
2016-02-19;15.03;15.33
2016-02-22;15.09;15.42
2016-02-23;15.42;15.43
2016-02-24;15.35;15.58
2016-02-25;15.37;15.66
2016-02-26;15.44;15.65
2016-02-29;15.58;15.61
2016-03-01;15.92;15.86
2016-03-02;15.69;15.9
2016-03-03;15.45;15.71
2016-03-04;15.2;15.72
2016-03-07;15.34;15.73
2016-03-08;15.44;15.74
2016-03-09;15.36;15.72
2016-03-10;15.34;15.71
2016-03-11;15.12;15.6
2016-03-14;14.8;15.61
2016-03-15;14.61;15.35
2016-03-16;14.51;15.42
2016-03-17;14.63;15.58
2016-03-18;14.82;15.56
2016-03-21;14.58;15.39
2016-03-22;14.25;15.34
2016-03-23;14.43;15.3
2016-03-28;14.64;15.43
2016-03-29;14.88;15.39
2016-03-30;14.62;15.3
2016-03-31;14.58;15.26
2016-04-01;14.7;15.21
2016-04-04;14.78;15.19
2016-04-05;14.68;15.1
2016-04-06;14.69;14.98
2016-04-07;14.53;14.95
2016-04-08;14.43;14.91
2016-04-11;14.51;14.96
2016-04-12;14.54;15.01
2016-04-13;14.42;14.92
2016-04-14;14.37;14.98
2016-04-15;14.3;14.94
2016-04-18;14.14;14.81
2016-04-19;14.14;14.73
2016-04-20;14.24;14.68
2016-04-21;14.36;14.8
2016-04-22;14.46;14.88
2016-04-25;14.33;14.85
2016-04-26;14.31;14.79
2016-04-27;14.24;14.74
2016-04-28;14.17;14.71
2016-04-29;14.26;14.66
2016-05-02;14.26;14.67
2016-05-03;14.21;14.66
2016-05-04;14.21;14.67
2016-05-05;14.25;14.58
2016-05-06;14.24;14.54
2016-05-09;14.22;14.54
2016-05-10;14.23;14.53
2016-05-11;14.22;14.6
2016-05-12;14.2;14.7
2016-05-13;14.16;14.63
2016-05-16;14.15;14.68
2016-05-17;14.13;14.66
2016-05-18;14.11;14.71
2016-05-19;14.12;14.69
2016-05-20;14.08;14.67
2016-05-23;14.01;14.67
2016-05-24;14.02;14.66
2016-05-26;14.09;14.67
2016-05-27;13.99;14.68
2016-05-30;13.96;14.64
2016-05-31;14.01;14.51
2016-06-01;13.95;14.43
2016-06-02;13.93;14.36
2016-06-03;13.88;14.28
2016-06-06;13.78;14.16
2016-06-07;13.8;14.19
2016-06-08;13.84;14.23
2016-06-09;13.85;14.31
2016-06-10;13.82;14.31
2016-06-13;13.8;14.41
2016-06-14;13.77;14.41
2016-06-15;13.76;14.46
2016-06-16;13.79;14.42
2016-06-21;13.88;14.46
2016-06-22;14.03;14.56
2016-06-23;14.19;14.75
2016-06-24;14.84;15.02
2016-06-27;15.03;15.32
2016-06-28;15.06;15.02
2016-06-29;14.9;14.92
2016-06-30;14.92;14.94
2016-07-01;15.12;15.03
2016-07-04;15.07;14.95
2016-07-05;15.02;15.0
2016-07-06;14.76;14.91
2016-07-07;14.69;14.9
2016-07-11;14.71;15.03
2016-07-12;14.6;15.09
2016-07-13;14.57;15.06
2016-07-14;14.62;15.11
2016-07-15;14.86;15.26
2016-07-18;15.06;15.39
2016-07-19;15.19;15.23
2016-07-20;15.0;15.37
2016-07-21;15.04;15.33
2016-07-22;14.95;15.43
2016-07-25;14.93;15.57
2016-07-26;14.96;15.53
2016-07-27;14.98;15.55
2016-07-28;15.03;15.52
2016-07-29;15.04;15.47
2016-08-01;14.99;15.49
2016-08-02;14.85;15.34
2016-08-03;14.87;15.32
2016-08-04;14.88;15.33
2016-08-05;14.85;15.24
2016-08-08;14.79;15.33
2016-08-09;14.77;15.35
2016-08-10;14.75;15.31
2016-08-11;14.66;15.3
2016-08-12;14.65;15.34
2016-08-16;14.67;15.37
2016-08-17;14.7;15.43
2016-08-18;14.85;15.44
2016-08-19;14.94;15.42
2016-08-22;14.9;15.46
2016-08-23;14.83;15.5
2016-08-24;14.87;15.51
2016-08-25;14.88;15.49
2016-08-26;14.93;15.49
2016-08-29;15.06;15.51
2016-08-30;15.1;15.49
2016-08-31;14.9;15.41
2016-09-01;14.88;15.28
2016-09-02;14.9;15.39
2016-09-05;15.0;15.38
2016-09-06;15.01;15.36
2016-09-07;15.03;15.3
2016-09-08;15.07;15.28
2016-09-09;15.06;15.33
2016-09-12;14.99;15.41
2016-09-13;14.91;15.37
2016-09-14;15.03;15.41
2016-09-15;15.04;15.42
2016-09-16;15.09;15.5
2016-09-19;15.15;15.6
2016-09-20;15.16;15.76
2016-09-21;15.14;15.68
2016-09-22;15.17;15.7
2016-09-23;15.16;15.72
2016-09-26;15.21;15.8
2016-09-27;15.27;15.78
2016-09-28;15.31;15.76
2016-09-29;15.4;15.74
2016-09-30;15.26;15.71
2016-10-03;15.23;15.65
2016-10-04;15.18;15.57
2016-10-05;15.18;15.6
2016-10-06;15.22;15.57
2016-10-07;15.21;15.55
2016-10-11;15.19;15.59
2016-10-12;15.15;15.53
2016-10-13;15.12;15.55
2016-10-14;15.12;15.6
2016-10-17;15.21;15.67
2016-10-18;15.2;15.64
2016-10-19;15.21;15.63
2016-10-20;15.18;15.58
2016-10-21;15.15;15.56
2016-10-24;15.12;15.62
2016-10-25;15.19;15.61
2016-10-26;15.22;15.58
2016-10-27;15.18;15.5
2016-10-28;15.19;15.57
2016-10-31;15.17;15.56
2016-11-01;15.13;15.43
2016-11-02;15.08;15.4
2016-11-03;15.13;15.37
2016-11-04;15.07;15.42
2016-11-07;15.04;15.47
2016-11-08;15.04;15.42
2016-11-09;15.02;15.38
2016-11-10;15.02;15.35
2016-11-11;15.22;15.47
2016-11-14;15.53;15.77
2016-11-15;15.54;15.66
2016-11-16;15.55;15.65
2016-11-17;15.47;15.68
2016-11-18;15.48;15.85
2016-11-21;15.4;15.82
2016-11-22;15.41;15.82
2016-11-23;15.53;15.95
2016-11-24;15.53;16.03
2016-11-25;15.54;16.09
2016-11-29;15.57;16.1
2016-11-30;15.84;16.15
2016-12-01;15.87;16.25
2016-12-02;15.88;16.35
2016-12-05;15.94;16.28
2016-12-06;15.87;16.18
2016-12-07;15.96;16.3
2016-12-12;16.04;16.34
2016-12-13;16.02;16.36
2016-12-14;15.91;16.43
2016-12-15;16.0;16.66
2016-12-16;15.95;16.69
2016-12-19;15.86;16.74
2016-12-20;15.83;16.58
2016-12-21;15.86;16.58
2016-12-22;15.77;16.64
2016-12-23;15.6;16.66
2016-12-26;15.55;16.85
2016-12-27;15.52;16.77
2016-12-28;15.57;16.8
2016-12-29;15.73;16.95
2016-12-30;15.85;16.87
2017-01-02;15.92;16.99
2017-01-03;15.9;17.11
2017-01-04;16.05;16.96
2017-01-05;15.99;16.87
2017-01-06;15.85;16.86
2017-01-09;15.81;16.88
2017-01-10;15.87;16.85
2017-01-11;15.86;16.8
2017-01-12;15.82;16.83
2017-01-13;15.84;16.79
2017-01-16;15.87;16.81
2017-01-17;15.88;16.85
2017-01-18;15.95;16.88
2017-01-19;15.98;16.89
2017-01-20;15.86;16.86
2017-01-23;15.92;16.88
